big_type_code	big_type_name	middle_type_code	middle_type_name	small_type_code	small_item_name
1	鲜果	116	蜜瓜类	11616	金凤凰哈密瓜
1	鲜果	116	蜜瓜类	11617	白梨蜜瓜
1	鲜果	116	蜜瓜类	11618	冰糖蜜瓜
1	鲜果	116	蜜瓜类	11619	伽师瓜
1	鲜果	116	蜜瓜类	11620	金蜜瓜
1	鲜果	116	蜜瓜类	11621	香瓜
1	鲜果	116	蜜瓜类	11622	翡翠蜜瓜
1	鲜果	116	蜜瓜类	11623	白兰蜜瓜
1	鲜果	116	蜜瓜类	11624	酸甜瓜
1	鲜果	116	蜜瓜类	11625	长寿蜜瓜
1	鲜果	116	蜜瓜类	11626	流星雨蜜瓜
1	鲜果	116	蜜瓜类	11627	丰田瓜
1	鲜果	116	蜜瓜类	11628	玉菇蜜瓜
1	鲜果	116	蜜瓜类	11629	阳光蜜瓜
1	鲜果	116	蜜瓜类	11630	爽不让蜜瓜
1	鲜果	116	蜜瓜类	11631	巴西蜜瓜
1	鲜果	116	蜜瓜类	11632	香妃蜜哈密瓜
1	鲜果	116	蜜瓜类	11633	红冠哈密瓜
1	鲜果	116	蜜瓜类	11634	早皇蜜哈密瓜
1	鲜果	116	蜜瓜类	11635	情网蜜瓜
1	鲜果	116	蜜瓜类	11636	小青花蜜瓜
1	鲜果	116	蜜瓜类	11637	波斯蜜瓜
1	鲜果	116	蜜瓜类	11638	紫鼎蜜瓜
1	鲜果	116	蜜瓜类	11639	墨玉蜜瓜
1	鲜果	117	冬枣类	11701	长寿枣
1	鲜果	117	冬枣类	11702	甜蜜蜜冬枣
1	鲜果	117	冬枣类	11703	冬枣
1	鲜果	117	冬枣类	11704	冰糖蜜枣
1	鲜果	117	冬枣类	11705	蜂蜜罐枣
1	鲜果	117	冬枣类	11706	爽不让冬枣
1	鲜果	117	冬枣类	11707	阳光冬枣
1	鲜果	117	冬枣类	11708	野生尜尜枣
1	鲜果	117	冬枣类	11709	金丝枣
1	鲜果	117	冬枣类	11710	灵武长枣
1	鲜果	117	冬枣类	11711	沾化冬枣
1	鲜果	117	冬枣类	11712	甜蜜蜜金丝枣
1	鲜果	117	冬枣类	11713	陕西冬枣
1	鲜果	117	冬枣类	11714	新疆冬枣
1	鲜果	117	冬枣类	11715	马牙枣
1	鲜果	118	青枣类	11801	印度蜜枣
1	鲜果	118	青枣类	11802	青枣
1	鲜果	118	青枣类	11803	蜜枣
1	鲜果	118	青枣类	11804	进口大青枣
1	鲜果	118	青枣类	11805	珍珠蜜枣
1	鲜果	118	青枣类	11806	甜蜜蜜青枣
1	鲜果	118	青枣类	11807	台湾蜜枣
1	鲜果	119	杨梅类	11901	东魁杨梅
1	鲜果	119	杨梅类	11902	杨梅
1	鲜果	119	杨梅类	11903	荸荠杨梅
1	鲜果	119	杨梅类	11904	早春杨梅
1	鲜果	120	草莓类	12001	红艳奶油香草莓
1	鲜果	120	草莓类	12002	红宝玉草莓
1	鲜果	120	草莓类	12003	香草莓
1	鲜果	120	草莓类	12005	普通草莓
1	鲜果	120	草莓类	12006	章姬奶油香草莓
1	鲜果	120	草莓类	12007	白雪公主草莓
1	鲜果	120	草莓类	12008	雪莓瑰
1	鲜果	120	草莓类	12009	小汤山草莓
1	鲜果	121	国产树莓类	12101	国产红树莓
1	鲜果	121	国产树莓类	12102	国产黑树莓
1	鲜果	122	蓝莓类	12202	国产蓝莓
1	鲜果	123	国产樱桃类	12301	樱桃
1	鲜果	123	国产樱桃类	12304	黄樱桃
1	鲜果	123	国产樱桃类	12305	国产车厘子
1	鲜果	123	国产樱桃类	12306	珍珠樱桃
1	鲜果	123	国产樱桃类	12307	国产金车厘子
1	鲜果	123	国产樱桃类	12308	冰糖脆樱桃
1	鲜果	124	圣女果类	12401	千禧红圣女果
1	鲜果	124	圣女果类	12402	珍珠红圣女果
1	鲜果	124	圣女果类	12403	红圣女果
1	鲜果	124	圣女果类	12404	绿宝石圣女果
1	鲜果	124	圣女果类	12405	黑珍珠圣女果
1	鲜果	124	圣女果类	12406	黄圣女果
1	鲜果	124	圣女果类	12407	以色列连枝茄
1	鲜果	124	圣女果类	12408	福禄小番茄
1	鲜果	124	圣女果类	12409	缤纷火山番茄
1	鲜果	124	圣女果类	12410	凤珠小番茄
1	鲜果	124	圣女果类	12411	樱桃红圣女果
1	鲜果	124	圣女果类	12412	樱桃黄圣女果
1	鲜果	124	圣女果类	12413	连枝红圣女果
1	鲜果	124	圣女果类	12414	连枝黄圣女果
1	鲜果	124	圣女果类	12415	樱桃小番茄
1	鲜果	124	圣女果类	12416	小葫芦圣女果
1	鲜果	124	圣女果类	12417	彩虹番茄
1	鲜果	124	圣女果类	12418	盒装连枝黄圣女果
1	鲜果	124	圣女果类	12419	盒装连枝红圣女果
1	鲜果	125	莲雾类	12501	红宝石莲雾
1	鲜果	125	莲雾类	12502	红钻石莲雾
1	鲜果	125	莲雾类	12503	黑金刚莲雾
1	鲜果	125	莲雾类	12504	台湾蜜风铃莲雾
1	鲜果	125	莲雾类	12505	台湾黑珍珠莲雾
1	鲜果	125	莲雾类	12506	台湾巴掌莲雾
1	鲜果	125	莲雾类	12507	台湾红宝石莲雾
1	鲜果	125	莲雾类	12508	进口蜜风铃莲雾
1	鲜果	125	莲雾类	12509	台湾黑糖芭比莲雾
1	鲜果	126	国产猕猴桃类	12601	红心奇异果
1	鲜果	126	国产猕猴桃类	12604	中华绿奇异果
1	鲜果	126	国产猕猴桃类	12605	恩莎金奇异果
1	鲜果	126	国产猕猴桃类	12607	翠玉奇异果
1	鲜果	126	国产猕猴桃类	12608	金艳金奇异果
1	鲜果	126	国产猕猴桃类	12610	徐香猕猴桃
1	鲜果	126	国产猕猴桃类	12612	其他奇异果
1	鲜果	126	国产猕猴桃类	12613	中华金奇异果
1	鲜果	126	国产猕猴桃类	12614	翠香奇异果
1	鲜果	126	国产猕猴桃类	12617	奇异果
1	鲜果	126	国产猕猴桃类	12618	国产金奇异果
1	鲜果	126	国产猕猴桃类	12619	贵长奇异果
1	鲜果	126	国产猕猴桃类	12620	东红奇异果
1	鲜果	127	椰子类	12701	海南椰子
1	鲜果	127	椰子类	12702	泰国香椰
1	鲜果	127	椰子类	12703	泰国椰青
1	鲜果	127	椰子类	12704	海南椰青
1	鲜果	128	榴莲类	12801	泰国金枕榴莲
1	鲜果	128	榴莲类	12802	榴莲肉
1	鲜果	128	榴莲类	12803	越南金枕榴莲
1	鲜果	128	榴莲类	12804	树上熟金枕榴莲
1	鲜果	128	榴莲类	12805	青尼榴莲
1	鲜果	128	榴莲类	12806	甲伦榴莲
1	鲜果	128	榴莲类	12807	猫山王榴莲
1	鲜果	128	榴莲类	12808	冰冻榴莲
1	鲜果	128	榴莲类	12809	泰国金腰榴莲
1	鲜果	128	榴莲类	12810	越南金腰榴莲
1	鲜果	128	榴莲类	12811	进口山猫榴莲
1	鲜果	129	山竹类	12901	油山竹
1	鲜果	129	山竹类	12902	花山竹
1	鲜果	129	山竹类	12903	沙山竹
1	鲜果	129	山竹类	12905	空运山竹
1	鲜果	129	山竹类	12906	山竹礼盒
1	鲜果	130	火龙果类	13001	金火龙果
1	鲜果	130	火龙果类	13002	进口白肉火龙果
1	鲜果	130	火龙果类	13003	进口红肉火龙果
1	鲜果	130	火龙果类	13004	进口麒麟果
1	鲜果	130	火龙果类	13005	蜜宝金火龙果
1	鲜果	130	火龙果类	13006	国产银火龙果
1	鲜果	130	火龙果类	13007	台湾蜜宝金火龙果
1	鲜果	131	番荔枝类	13101	凤梨释迦
1	鲜果	131	番荔枝类	13102	番荔枝
1	鲜果	131	番荔枝类	13103	台湾凤梨释迦
1	鲜果	132	枇杷果类	13201	五星枇杷
1	鲜果	132	枇杷果类	13202	黄金甜枇杷
1	鲜果	132	枇杷果类	13203	白枇杷
1	鲜果	132	枇杷果类	13204	枇杷果
1	鲜果	133	番石榴类	13301	番石榴
1	鲜果	133	番石榴类	13302	台湾芭乐
1	鲜果	133	番石榴类	13303	台湾红心芭乐
1	鲜果	133	番石榴类	13304	胭脂红番石榴
1	鲜果	133	番石榴类	13305	红心番石榴
1	鲜果	134	菠萝类	13401	甜蜜蜜菠萝
1	鲜果	134	菠萝类	13402	进口金菠萝
1	鲜果	134	菠萝类	13403	金钻菠萝
1	鲜果	134	菠萝类	13404	香水菠萝
1	鲜果	134	菠萝类	13405	金菠萝
1	鲜果	134	菠萝类	13406	甜菠萝
1	鲜果	134	菠萝类	13407	菠萝
1	鲜果	134	菠萝类	13408	台湾凤梨
1	鲜果	134	菠萝类	13409	台湾牛奶凤梨
1	鲜果	134	菠萝类	13410	台湾树上熟金凤梨
1	鲜果	134	菠萝类	13411	台湾青皮熟蜜凤梨
1	鲜果	134	菠萝类	13412	台湾手剥凤梨
1	鲜果	134	菠萝类	13413	台湾西瓜凤梨
1	鲜果	134	菠萝类	13414	进口青蜜凤梨
1	鲜果	134	菠萝类	13415	去皮菠萝
1	鲜果	135	杨桃类	13501	台湾杨桃
1	鲜果	135	杨桃类	13502	杨桃
1	鲜果	135	杨桃类	13503	进口大杨桃
1	鲜果	135	杨桃类	13504	金杨桃
1	鲜果	136	石榴类	13601	甜石榴
1	鲜果	136	石榴类	13602	青皮甜石榴
1	鲜果	136	石榴类	13603	红钻甜石榴
1	鲜果	136	石榴类	13604	薄皮甜石榴
1	鲜果	136	石榴类	13606	红钻软籽甜石榴
1	鲜果	136	石榴类	13608	新疆沙漠石榴
1	鲜果	137	柿子类	13701	广西平柿
1	鲜果	137	柿子类	13702	富友柿
1	鲜果	137	柿子类	13703	脆甜柿
1	鲜果	137	柿子类	13704	红柿
1	鲜果	137	柿子类	13705	盆柿
1	鲜果	137	柿子类	13708	鸡心红柿
1	鲜果	137	柿子类	13710	龙眼柿
1	鲜果	138	百香果类	13801	百香果
1	鲜果	138	百香果类	13802	黄皮百香果
1	鲜果	139	牛油果类	13901	牛油果
1	鲜果	139	牛油果类	13902	即食牛油果
1	鲜果	140	雪莲果类	14001	雪莲果
1	鲜果	141	菠萝蜜类	14101	菠萝蜜
1	鲜果	142	山楂类	14201	山楂
1	鲜果	142	山楂类	14202	水果山楂
1	鲜果	143	黄皮类	14301	鸡心黄皮
1	鲜果	143	黄皮类	14302	无核黄皮
1	鲜果	144	龙珠果类	14401	龙珠果
1	鲜果	144	龙珠果类	14402	红灯果
1	鲜果	145	蛇皮果类	14501	蛇皮果
1	鲜果	146	桑葚类	14601	桑椹
1	鲜果	147	红毛丹类	14701	红毛丹
1	鲜果	147	红毛丹类	14702	进口红毛丹
1	鲜果	147	红毛丹类	14703	黄毛丹
1	鲜果	148	甘蔗类	14801	红皮甘蔗
1	鲜果	148	甘蔗类	14802	白皮甘蔗
1	鲜果	148	甘蔗类	14803	去皮甘蔗
1	鲜果	149	人参果类	14901	人参果
1	鲜果	149	人参果类	14902	金人参果
1	鲜果	150	水果玉米类	15001	水果玉米
1	鲜果	151	橄榄类	15101	青橄榄
1	鲜果	152	牛奶果类	15201	牛奶果
1	鲜果	153	龙宫果类	15301	龙宫果
1	鲜果	154	杂果类	15401	绿玉黄瓜
1	鲜果	154	杂果类	15402	进口热情果
1	鲜果	154	杂果类	15403	进口人心果
1	鲜果	154	杂果类	15404	火参果
1	鲜果	154	杂果类	15405	鲜核桃
1	鲜果	154	杂果类	15406	工艺福娃
1	鲜果	154	杂果类	15407	鸡蛋果
1	鲜果	154	杂果类	15408	无花果
1	鲜果	154	杂果类	15409	鲜莲子
1	鲜果	154	杂果类	15410	罗汉果
1	鲜果	154	杂果类	15411	鲜枸杞
1	鲜果	154	杂果类	15412	小太阳南瓜
1	鲜果	154	杂果类	15413	节日礼品
1	鲜果	154	杂果类	15414	羊奶果
1	鲜果	154	杂果类	15415	斐济果
1	鲜果	154	杂果类	15416	仙人掌球
1	鲜果	154	杂果类	15418	国产热情果
1	鲜果	154	杂果类	15419	牛腰果
1	鲜果	154	杂果类	15421	去皮马蹄
1	鲜果	154	杂果类	15422	支付宝商品
1	鲜果	155	进口车厘子类	12302	进口车厘子
1	鲜果	155	进口车厘子类	12303	进口金车厘子
1	鲜果	156	进口奇异果类	12602	佳沛绿奇异果
1	鲜果	156	进口奇异果类	12603	佳沛金奇异果
1	鲜果	156	进口奇异果类	12606	进口金奇异果
1	鲜果	156	进口奇异果类	12609	进口绿奇异果
1	鲜果	156	进口奇异果类	12611	佳沛有机绿奇异果
1	鲜果	156	进口奇异果类	12615	佳沛甜心绿奇异果
1	鲜果	156	进口奇异果类	12616	佳沛阳光金奇异果
1	鲜果	156	进口奇异果类	12621	有机金奇异果
1	鲜果	157	进口柚类	10802	进口蜜柚
1	鲜果	157	进口柚类	10808	泰国金柚
1	鲜果	157	进口柚类	10817	红宝石蜜柚
1	鲜果	157	进口柚类	10818	泰国红肉柚
1	鲜果	157	进口柚类	10819	台湾红宝石西柚
1	鲜果	157	进口柚类	10820	台湾文旦柚
1	鲜果	157	进口柚类	10821	台湾红肉文旦柚
1	鲜果	157	进口柚类	10824	进口老树蜜柚
1	鲜果	157	进口柚类	10825	进口葡萄柚
1	鲜果	158	国产龙眼类	11001	石硖龙眼
1	鲜果	158	国产龙眼类	11003	储良龙眼
1	鲜果	158	国产龙眼类	11004	其他龙眼
1	鲜果	159	水果胡萝卜	15417	水果胡萝卜
1	鲜果	159	水果胡萝卜	15420	沙窝水果萝卜
1	鲜果	160	进口苹果类	10106	红玫瑰苹果
1	鲜果	160	进口苹果类	10107	进口加力果
1	鲜果	160	进口苹果类	10108	进口蛇果
1	鲜果	160	进口苹果类	10109	进口青苹果
1	鲜果	160	进口苹果类	10111	南非冰糖苹果
1	鲜果	160	进口苹果类	10113	进口红富士
1	鲜果	160	进口苹果类	10120	进口爱默高苹果
1	鲜果	160	进口苹果类	10121	樱桃小苹果
1	鲜果	160	进口苹果类	10122	索尼娅苹果
1	鲜果	160	进口苹果类	10129	爱妃苹果
1	鲜果	160	进口苹果类	10130	翠乔苹果
1	鲜果	160	进口苹果类	10131	陆奥苹果
1	鲜果	160	进口苹果类	10132	金星苹果
1	鲜果	160	进口苹果类	10133	爵士苹果
1	鲜果	160	进口苹果类	10134	天后苹果
1	鲜果	160	进口苹果类	10135	脆甜苹果
1	鲜果	160	进口苹果类	10138	新西兰红富士
1	鲜果	160	进口苹果类	10139	珍稀世界一苹果
1	鲜果	160	进口苹果类	10140	珍稀王林苹果
1	鲜果	160	进口苹果类	10141	进口蜜脆苹果
1	鲜果	160	进口苹果类	10142	进口迷你小苹果
1	鲜果	160	进口苹果类	10143	进口有机苹果
1	鲜果	160	进口苹果类	10144	水蜜桃苹果
1	鲜果	160	进口苹果类	10149	千雪苹果
1	鲜果	161	进口杏类	10502	进口西梅
1	鲜果	161	进口杏类	10508	进口黄金杏
1	鲜果	162	进口柑橘类	10702	进口皇帝柑
1	鲜果	162	进口柑橘类	10717	进口蜜柑
1	鲜果	162	进口柑橘类	10718	南非柑
1	鲜果	162	进口柑橘类	10733	进口澳洲柑
1	鲜果	162	进口柑橘类	10734	台湾茂谷柑
1	鲜果	162	进口柑橘类	10737	克莱门无核蜜柑
1	鲜果	162	进口柑橘类	10738	进口不知火
1	鲜果	163	进口李类	10304	美国恐龙蛋系列
1	鲜果	163	进口李类	10305	进口恐龙蛋
1	鲜果	163	进口李类	10306	进口花李
1	鲜果	163	进口李类	10309	进口鸡心李
1	鲜果	163	进口李类	10312	进口血丝李
1	鲜果	163	进口李类	10313	进口珠宝李
1	鲜果	163	进口李类	10314	小仙子樱桃李
1	鲜果	163	进口李类	10323	进口绿宝石李
1	鲜果	163	进口李类	10326	进口黄金李
1	鲜果	163	进口李类	10327	进口安哥诺布朗
1	鲜果	163	进口李类	10328	进口黑布朗
1	鲜果	163	进口李类	10330	进口红李
1	鲜果	163	进口李类	10331	进口桃布李
1	鲜果	163	进口李类	10334	进口夜玫瑰李
1	鲜果	163	进口李类	13711	进口乌沙脆柿
1	鲜果	164	进口梨类	10207	进口青啤梨
1	鲜果	164	进口梨类	10212	进口红啤梨
1	鲜果	164	进口梨类	10214	西洋梨
1	鲜果	164	进口梨类	10215	进口啤梨
1	鲜果	164	进口梨类	10218	进口天堂梨
1	鲜果	165	进口桃类	10408	进口桃
1	鲜果	165	进口桃类	10426	进口蟠桃
1	鲜果	165	进口桃类	10433	进口黄桃
1	鲜果	166	进口橙类	10601	南非橙
1	鲜果	166	进口橙类	10605	新奇士橙
1	鲜果	166	进口橙类	10607	进口红肉脐橙
1	鲜果	166	进口橙类	10609	进口澳洲橙
1	鲜果	166	进口橙类	10615	柳丁橙
1	鲜果	166	进口橙类	10620	进口柠檬
1	鲜果	166	进口橙类	10626	进口橙
1	鲜果	166	进口橙类	10633	台湾无籽翡翠柠檬
1	鲜果	166	进口橙类	10634	进口血橙
1	鲜果	167	进口葡萄类	11109	进口有籽珍珠红
1	鲜果	167	进口葡萄类	11111	进口红提
1	鲜果	167	进口葡萄类	11112	进口无核珍珠红
1	鲜果	167	进口葡萄类	11113	进口无核青提
1	鲜果	167	进口葡萄类	11114	进口黑提
1	鲜果	167	进口葡萄类	11116	红宝石无核红提
1	鲜果	167	进口葡萄类	11117	香槟迷你提
1	鲜果	167	进口葡萄类	11134	台湾巨峰
1	鲜果	167	进口葡萄类	11136	进口玫瑰香无核黑提
1	鲜果	167	进口葡萄类	11139	进口有籽黑提
1	鲜果	167	进口葡萄类	11142	汤姆克无核黑提
1	鲜果	167	进口葡萄类	11143	进口青提
1	鲜果	167	进口葡萄类	11145	进口无籽红提
1	鲜果	167	进口葡萄类	11147	进口金手指黑提
1	鲜果	167	进口葡萄类	11148	慕斯卡美人葡萄
1	鲜果	167	进口葡萄类	11149	进口玫瑰香珍珠红
1	鲜果	167	进口葡萄类	11150	进口无核红提
1	鲜果	167	进口葡萄类	11159	进口棉花糖甜心提子
1	鲜果	168	柠檬类	10619	青柠檬
1	鲜果	168	柠檬类	10621	无籽香水柠檬
1	鲜果	168	柠檬类	10622	黄柠檬
1	鲜果	168	柠檬类	10630	粉红柠檬
1	鲜果	169	进口柿子类	13706	进口富友柿
1	鲜果	169	进口柿子类	13707	进口脆甜柿
1	鲜果	169	进口柿子类	13709	进口鸡心柿
1	鲜果	170	进口蓝莓类	12201	进口蓝莓
1	鲜果	171	进口石榴类	13605	进口红钻软籽甜石榴
1	鲜果	171	进口石榴类	13607	进口红钻甜石榴
1	鲜果	172	进口草莓类	12004	进口草莓
1	鲜果	173	进口树莓类	17301	进口红树莓
1	鲜果	173	进口树莓类	17302	进口黑树莓
3	干果	508	干果	50801	核桃
3	干果	508	干果	50802	进口松籽
3	干果	508	干果	50803	国产松籽
3	干果	508	干果	50804	碧根果
3	干果	508	干果	50805	夏威夷果
3	干果	508	干果	50806	开心果
3	干果	508	干果	50807	杏仁
3	干果	508	干果	50808	腰果
3	干果	508	干果	50809	榛子
3	干果	508	干果	50810	板栗
3	干果	508	干果	50811	花生
3	干果	508	干果	50812	红枣
3	干果	508	干果	50813	红薯片
3	干果	508	干果	50814	玉米
3	干果	508	干果	50815	瓜子
3	干果	508	干果	50816	荔枝干
3	干果	508	干果	50817	龙眼干
3	干果	508	干果	50818	葡萄干
3	干果	508	干果	50819	菠萝蜜干
3	干果	508	干果	50820	榴莲干
3	干果	508	干果	50821	果蔬干
3	干果	508	干果	50822	凤梨干
3	干果	508	干果	50823	浆果干
3	干果	508	干果	50824	香蕉干
3	干果	508	干果	50825	芒果干
3	干果	508	干果	50826	果脯
3	干果	508	干果	50827	梅子类
3	干果	508	干果	50828	果糕
3	干果	508	干果	50829	椰子制品
3	干果	508	干果	50830	果茶
3	干果	508	干果	50831	糖水罐头
3	干果	508	干果	50832	酱
3	干果	508	干果	50833	饮料
3	干果	508	干果	50834	冲泡饮品
3	干果	508	干果	50835	糖果
3	干果	508	干果	50836	口香糖
3	干果	508	干果	50837	小食品
3	干果	508	干果	50838	番薯
3	干果	508	干果	50839	干果礼包
